Security Code,Security Id,Security Name,Status,ISIN No
500394,SOLCT,SOLID CARBIDE TOOLS LTD.,Suspended,INE161C01026
500395,SOUTHNHE,SOUTHERN HERBALS LTD.,Delisted,INE001C01016
500396,TASSLDM,TATA SSL LTD.,Delisted,INE675A01011
500397,HENKELSPIC,HENKEL SPIC INDIA LTD.,Delisted,INE902A01019
500398,GECAP,GE CAPITAL TRANSPORTATION FINANCIAL SERVICES LTD.,Delisted,INE698D01017
500399,STEELCO,STEELCO GUJARAT LTD.,Suspended,INE629B01024
500400,TATAPOWER,TATA POWER CO.LTD.,Active,INE245A01021
500402,SPMLINFRA,SPML Infra Limited,Active,INE937A01023
500403,SUNDRMFAST,SUNDRAM FASTENERS LTD.,Active,INE387A01021
500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,INE947A01014
500405,SUPPETRO,SUPREME PETROCHEM LTD.,Active,INE663A01017
500406,SURYAGRO,SURYA AGROILS LTD.,Delisted,INE780B01017
500407,SWARAJENG,SWARAJ ENGINES LTD.,Active,INE277A01016
500408,TATAELXSI,TATA ELXSI LTD.,Active,INE670A01012
500409,TAHYDDM,TATA HYDRO ELECTRIC POWER SUPPLY CO.LTD.,Delisted,INE246A01011
500410,ACC,ACC LTD.,Active,INE012A01025
500411,THERMAX,THERMAX LTD.,Active,INE152A01029
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,Active,INE338A01024
500413,THOMASCOOK,THOMAS COOK (INDIA) LTD.,Active,INE332A01027
500414,TIMEX,TIMEX GROUP INDIA LTD.-$,Active,INE064A01026
500415,TISCSPN-B,TISCSPN-B,Delisted,NA
500416,TITAGRST,TITAGARH STEELS LTD.,Delisted,INE824A01023
500417,TITANAL,TITAN ALLOYS LTD.,Delisted,NA
500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,Active,INE932C01012
500419,TOLANDM,TOLANI BULK CARRIERS LTD.,Delisted,INE051C01011
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,Active,INE685A01028
500421,TPINDIA,TPI INDIA LTD.,Suspended,INE578C01021
500422,TRANSCHEM,TRANSCHEM LTD.-$,Active,INE019B01010
500423,TVSEL,TVS ELECTRONICS LTD.,Delisted,INE380A01018
500424,TVSSZDM,TVSSZDM,Delisted,INE106A01017
500425,AMBUJACEM,AMBUJA CEMENTS LTD.,Active,INE079A01024
500426,UTLINDS,UTL Industries Limited,Active,INE184E01024
500427,UNIFLEX,UNIFLEX CABLES LTD.-$,Delisted,INE146B01011
500428,UNIPLAS,UNIPLAS INDIA LTD.,Delisted,NA
500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,Active,INE037A01022
500430,UNITEDWESTB,UNITED WESTERN BANK LTD.,Delisted,INE165A01013
500431,USHAINDIA,USHA (INDIA) LTD.,Delisted,INE068A01019
500432,USHAISPAT,USHA ISPAT LTD.,Delisted,INE150A01015
500433,UTIGN,UTIGN,Delisted,INF189A01079
500434,MSTGN,MSTGN,Delisted,INF189A01053
500435,UMISPST,UMI SPECIAL STEEL LTD.,Delisted,NA
500436,UTI2000-B,UGS- 2000-OPEN ENDED,Delisted,NA
500437,UTI5000-B,UGS-5000-OPEN ENDED,Delisted,NA
500438,VAJRABE,VAJRA BEARINGS LTD.,Delisted,INE978B01017
500439,VHL,VARDHMAN HOLDINGS LTD.,Active,INE701A01023
500440,HINDALCO,HINDALCO INDUSTRIES LTD.,Active,INE038A01020
500442,VIRALFL-BDM,VIRAL FILAMENTS LTD.,Delisted,NA
500443,WARTSILA,WARTSILA INDIA LTD.,Delisted,INE057A01012
500444,WSTCSTPAPR,WEST COAST PAPER MILLS LTD.,Active,INE976A01021
500445,INDAL,INDIAN ALUMINIUM CO.LTD.,Delisted,INE249A01015
500446,CAROL,CAROL INFO SERVICES LTD.,Delisted,INE198A01014
500447,YOGIPHA,YOGI PHARMACY LTD.,Delisted,NA
500448,HINDC,HINDUSTAN DEVELOPMENT CORPORATION LTD.,Delisted,INE550A01016
500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LTD.,Active,INE048A01011
500450,MPILCORPL,MPIL CORPORATION LTD.,Active,INE844C01027
500451,MDRNSUT-B,MODERN DENIM LTD.,Suspended,INE01N301019
500452,NEPCAGRO,NEPC AGRO FOODS LTD.,Delisted,INE587A01018
500455,PAAMPHR-B,PAAM PHARMACEUTICALS (DELHI) LTD.,Delisted,NA
500456,PASUPTAC,PASUPATI ACRYLON LTD.,Active,INE818B01023
500457,PNTASOL-B,PENTAFOUR SOLEC TECHNOLOGY LTD.,Delisted,NA
500458,KORE,Kore Foods Ltd,Active,INE601A01017
500459,PGHH,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,Active,INE179A01014
500460,MUKANDLTD,MUKAND LTD.,Active,INE304A01026
500462,SIV,SIV INDUSTRIES LTD.,Delisted,INE639A01017
500463,AGCNET,AGC Networks Limited,Active,INE676A01019
500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.,Active,INE139B01016
500465,VARUNSHIP,VARUN SHIPPING CO.LTD.,Suspended,INE702A01013
500466,STERHFN,STERLING HOLIDAY FINANCIAL SERVICES LTD.,Delisted,NA
500467,HARRMALAYA,HARRISONS MALAYALAM LTD.,Active,INE544A01019
500468,WESTPAQ-B,WESTERN PAQUES (INDIA) LTD.,Delisted,NA
500469,FEDERALBNK,FEDERAL BANK LTD.,Active,INE171A01029
500470,TATASTEEL,TATA STEEL LTD.,Active,INE081A01012
500472,SKFINDIA,SKF India Ltd,Active,INE640A01023
500477,ASHOKLEY,ASHOK LEYLAND LTD.,Active,INE208A01029
500480,CUMMINSIND,CUMMINS INDIA LTD.,Active,INE298A01020
500483,TATACOMM,TATA COMMUNICATIONS LTD.,Active,INE151A01013
500488,ABBOTINDIA,ABBOTT INDIA LTD.,Active,INE358A01014
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD.,Active,INE118A01012
500493,BHARATFORG,BHARAT FORGE LTD.,Active,INE465A01025
500495,ESCORTS,ESCORTS LTD.,Active,INE042A01014
500500,HINDMOTORS,HINDUSTAN MOTORS LTD.,Active,INE253A01025
500510,LT,LARSEN & TOUBRO LTD.,Active,INE018A01030
500520,M&M,MAHINDRA & MAHINDRA LTD.,Active,INE101A01026
500530,BOSCHLTD,BOSCH LTD.,Active,INE323A01026
500540,PREMIER,PREMIER LTD.,Active,INE342A01018
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,Active,INE029A01011
500550,SIEMENS,SIEMENS LTD.,Active,INE003A01024
500560,PEICO,PHILIPS INDIA LTD.,Delisted,INE319A01016
500570,TATAMOTORS,TATA MOTORS LTD.,Active,INE155A01022
500575,VOLTAS,VOLTAS LTD.,Active,INE226A01021
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,Active,INE017A01032
500627,ESSARSTEEL,ESSAR STEEL LTD.,Delisted,INE127A01021
500630,ESSARPORTS,ESSAR PORTS LTD.,Delisted,INE282A01024
500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,Active,INE501A01019
500647,SMIPHDM,SMITHKLINE BEECHAM PHARMACEUTICALS LTD.,Delisted,INE266A01019
500650,EXCELINDUS,EXCEL INDUSTRIES LTD.,Active,INE369A01029
500655,GARWARPOLY,GARWARE POLYESTER LTD.,Active,INE291A01017
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,Active,INE159A01016
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,Active,INE113A01013
500672,NOVARTIND,NOVARTIS INDIA LTD.,Active,INE234A01025
500674,SANOFI,Sanofi India Ltd,Active,INE058A01010
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,Suspended,INE264A01014
500677,PARKD,PARKE DAVIS (INDIA) LTD.,Delisted,INE254A01015
500680,PFIZER,PFIZER LTD.,Active,INE182A01018
500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,Active,INE026A01025
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,Active,INE030A01027
500710,AKZOINDIA,Akzo Nobel India Limited,Active,INE133A01011
500720,FUTURAPOLY,FUTURA POLYESTERS LTD.,Suspended,INE564A01017
500723,IGLCRDM,INDO GULF CORPORATION LTD.,Delisted,INE022A01016
500730,NOCIL,NOCIL LTD.,Active,INE163A01018
500750,RCKBEDM,RECKITT BENCKISER (INDIA) LTD.,Delisted,INE274A01013
500758,SPIC,SOUTHERN PETROCHEMICALS LTD.,Delisted,INE147A01011
500770,TATACHEM,TATA CHEMICALS LTD.,Active,INE092A01019
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,INE148A01019
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,Active,INE217A01012
500790,NESTLEIND,NESTLE INDIA LTD.,Active,INE239A01016
500793,CADBRDM,CADBURY INDIA LTD.,Delisted,INE184A01014
500800,TATACONSUM,Tata Consumer Products Ltd,Active,INE192A01025
500820,ASIANPAINT,ASIAN PAINTS LTD.,Active,INE021A01026
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,Active,INE216A01030
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,Active,INE259A01022
500840,EIHOTEL,EIH LTD.,Active,INE230A01023
500850,INDHOTEL,INDIAN HOTELS CO.LTD.,Active,INE053A01029
500870,CASTROLIND,CASTROL INDIA LTD.,Active,INE172A01027
500873,KOCHIREF,KOCHI REFINERIES LTD.,Delisted,INE123A01012
500875,ITC,ITC LTD.,Active,INE154A01025
500877,APOLLOTYRE,APOLLO TYRES LTD.,Active,INE438A01022
500878,CEATLTD,CEAT LTD.,Active,INE482A01020
500888,JAIPRAKASH,JAI PRAKASH INDUSTRIES LTD.,Delisted,INE575A01013
500890,MODIRUBBER,MODI RUBBER LTD.,Active,INE832A01018
500900,STERLITEIND,STERLITE INDUSTRIES (INDIA) LTD.,Delisted,INE268A01049
500940,FINOLEXIND,FINOLEX INDUSTRIES LTD.,Active,INE183A01024
500945,VALUEIND,VALUE INDUSTRIES LTD.,Suspended,INE352A01017
500947,VIDEOCONINT,VIDEOCON INTERNATIONAL LTD.,Delisted,INE341A01010
500950,WIMCO,WIMCO LTD.,Delisted,INE333A01025
500960,SBIMG90-B,SBIMG90-B,Delisted,NA
500999,MSTRSDM,MASTERSHARES-86,Delisted,INF189A01038
501061,SBBJ,STATE BANK OF BIKANER & JAIPUR,Delisted,INE648A01026
501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS LTD.,Active,INE371U01015
501111,ZGOLDINV,GOLD ROCK INVESTMENTS LTD.,Active,INE598F01014
501115,ZMIPCOIN,MIPCO INVESTMENTS LTD.,Delisted,NA
501125,ZOCEAINV,OCEANIC INVESTMENTS LTD.,Delisted,NA
501144,PEOPLIN,PEOPLES INVESTMENTS LTD.,Active,INE644U01015
501146,ZBHAVIIN,BHAVI INVESTMENTS LTD.,Delisted,NA
501148,DSINVEST,DALAL STREET INVESTMENTS LTD.,Active,INE422D01012
501150,CENTRUM,CENTRUM CAPITAL LTD.,Active,INE660C01027
501151,KARTKIN,KARTIK INVESTMENTS TRUST LTD.,Active,INE524U01019
501154,ROSEI,ROSE INVESTMENTS LTD.,Delisted,INE383D01016
501156,ESSRINV,ESSAR INVESTMENTS LTD.,Suspended,NA
501178,ZSURYODI,SURYODAYA INVESTMENT & TRADING COMPANY LTD.,Delisted,NA
501179,OSCAR,OSCAR INVESTMENTS LTD.,Suspended,INE221D01018
501209,MAESTROM,MAESTROS MEDILINE SYSTEMS LTD.-$,Delisted,INE408E01027
501233,BIDL,Bhagyodaya Infrastructure Development Ltd,Delisted,INE876D01019
501242,TCIFINANCE,TCI FINANCE LTD.,Active,INE911B01018
501254,SAGARIN,SAGAR INVESTMENTS LTD.,Delisted,
501261,KRATOSENER,KRATOS ENERGY & INFRASTRUCTURE LTD.,Active,INE567L01017
501267,SHRERAN,SHREE RANI SATI INVESTMENT & FINANCE LTD.,Delisted,NA
501270,ANTARIKSH,Antariksh Industries Ltd,Active,INE825M01017
501295,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,INE886A01014
501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,Active,INE620D01011
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,Active,INE672A01018
501311,JAYBHCR,JAYABHARAT CREDIT LTD.-$,Active,INE998D01011
501314,PRISMX,Prismx Global Ventures Ltd,Active,INE286N01010
501316,KILLICK,KILLICK NIXON LTD.-$,Delisted,INE982A01011
501318,KIRTIIN,KIRTI INVESTMENTS LTD.,Delisted,NA
501328,HNDTRAN,HINDUSTAN TRANSMISSION PRODUCTS LTD.,Delisted,NA
501343,MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.,Active,INE861B01023
501351,RAPIDIN,RAPID INVESTMENTS LTD.,Active,INE154M01012
501355,ORINTIN,ORIENTAL INDUSTRIAL INVESTMENT CORPORATION LTD.,Delisted,
501368,GUJORGA,GUJARAT ORGANICS LTD.,Delisted,NA
501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,Active,INE695D01021
501371,ZURVICHM,URVI CHEMICALS & ALLIED INDUSTRIES LTD.,Delisted,NA
501379,SHAWWALLACE,SHAW WALLACE & CO.LTD.,Delisted,INE402A01010
501386,ZSWASTSA,SWASTIK SAFE DEPOSIT & INVESTMENTS LTD.,Active,INE094R01019
501391,WHBRADY,W.H.BRADY & CO.LTD.,Active,INE855A01019
501413,AKASAGC,AKASH AGENCIES LTD.,Delisted,NA
501415,ALERPTR,ALERT PETROGAS LTD.,Delisted,NA
501421,TECHNVISN,TECHNVISION VENTURES LTD.,Suspended,INE314H01012
501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,Active,INE151G01010
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Active,INE050A01025
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,Active,INE691K01017
501455,GREAVESCOT,GREAVES COTTON LTD.,Active,INE224A01026
501458,MAFATDY,MAFATLAL DYES & CHEMICALS LTD.-$,Delisted,INE733D01012
501469,BOSTON,BOSTON EDUCATION AND SOFTWARE TECHNOLOGIES LTD.,Delisted,INE122C01010
501471,MACK,MACK TRADING CO.LTD.,Delisted,INE436D01012
501473,MALTC,MALABAR TRADING CO.LTD,Suspended,INE438D01018
501477,MULLER,MULLER & PHIPPS (INDIA) LTD.,Active,INE003F01015
501479,SFTL,Springform Technology Ltd,Active,NA
501482,PARDI,PAREKH DISTRIBUTORS LTD.,Delisted,INE528D01016
501500,UNITMOT,UNITED MOTORS INDIA LTD.,Delisted,NA
501578,SHDHOOT,SHREE DHOOT TRADING & AGENCIES LTD.,Delisted,NA
501622,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD.,Active,INE492N01022
501630,ANANDPROJ,Anand Projects Ltd,Active,INE134R01013
501636,ZANDHVRT,ZANDHVRT,Delisted,
501700,INDIANVSH,INDIANIVESH LTD.,Active,INE131H01028
501736,TPSEC,TORRENT POWER SEC LTD.,Delisted,INE054B01017
501756,THAES,THANA ELECTRIC SUPPLY CO.LTD.,Delisted,INE451E01019
501815,BHARLIN,BHARAT LINE LTD.,Delisted,NA
501827,CENTPROV,CENTRAL PROVINCES RAILWAYS CO.LTD.,Suspended,INE631B01038
501831,COASTCORP,COASTAL CORPORATION LTD.,Active,INE377E01016
501833,CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,Active,INE490A01015
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$,Active,INE446C01013
501874,MACKINN,MACKINNON MACKENZIE & CO.LTD.,Suspended,NA
501887,SCINDIA,SCINDIA STEAM NAVIGATION CO.LTD.,Suspended,NA
501945,DHENUBUILD,DHENU BUILDCON INFRA LTD.,Active,INE758D01027
502015,ASIIL,ASI Industries Ltd,Active,INE443A01030
502038,MEWARMR,MEWAR MARBLES LTD.,Delisted,NA
502070,PANCHCE,PANCHAMAHAL CEMENT LTD.,Delisted,
502076,DHARCEM,DHAR CEMENT LTD.,Delisted,NA
502088,JANPRIY,JANPRIYA CEMENT LTD.,Delisted,NA
502090,SAGCEM,SAGAR CEMENTS LTD.-$,Active,INE229C01013
502125,BAGALKOT,BAGALKOT UDYOG LTD.,Suspended,NA
502133,HEMACEM,HEMADRI CEMENTS LTD.,Suspended,INE07BK01011
502137,DECCANCE,DECCAN CEMENTS LTD.-$,Active,INE583C01021
502150,KLYNCEM,KALYANPUR CEMENTS LTD.,Delisted,INE991E01022
502157,MANGLMCEM,MANGALAM CEMENT LTD.,Active,INE347A01017
502162,NARMC,NARMADA CEMENT CO.LTD.,Delisted,INE344A01014
502165,OCL,OCL INDIA LTD.,Delisted,INE290B01025
502168,NCLIND,NCL INDUSTRIES LTD.-$,Active,INE732C01016
502175,SAURASHCEM,SAURASHTRA CEMENT LTD.,Active,INE626A01014
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,INE232A01011
502187,ZSOMESCE,SOMESHWARA CEMENTS & CHEMICALS LTD.,Delisted,NA
502207,ALEMBIGL,ALEMBIC GLASS INDUSTRIES LTD.-$,Delisted,INE274D01017
502216,BOMBPOT,BOMBAY POTTERIES & TILES LTD.,Active,INE06AE01018
502219,BORORENEW,Borosil Renewables Ltd,Active,INE666D01022
502223,XCLGLASS,EXCEL GLASSES LTD.,Suspended,INE664C01029
502241,IAG,IAG COMPANY LTD.,Delisted,INE831D01014
502250,LERTHAI,Lerthai Finance Ltd,Active,INE347D01011
502255,NEYCERI,NEYCER INDIA LTD.,Suspended,INE275N01013
502260,ORSIND,ORISSA INDUSTRIES LTD.,Delisted,NA
502271,RASSIREF,RAASI REFRACTORIES LTD.-$,Active,INE858D01017
502273,SHVALGL,SHREE VALLABH GLASS WORKS LTD.,Delisted,NA
502281,TRIVENIGQ,TRIVENI GLASS LTD.-$,Active,INE094C01011
502294,NILACHAL,NILACHAL REFRACTORIES LTD.,Active,INE416N01013
502296,LAXMPOPDM,LAKSHMI PORCELEANS LTD.,Delisted,NA
502330,ANDHRAPAP,Andhra Paper Ltd,Active,INE435A01028
502335,JOLLNEW,JOLLY BOARD LTD.,Delisted,INE532G01011
502352,AURANPAP,AURANGABAD PAPER MILLS LTD.,Delisted,INE525C01014
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Active,INE787D01026
502369,COAPADM,COASTAL PAPERS LTD.,Delisted,INE531C01012
502374,ELLOPAP,ELLORA PAPER MILLS LTD.,Suspended,INE384H01023
502390,JYNTPPR-B,JAYANT PAPER MILLS LTD.,Delisted,NA
502405,MYSPAPE,MYSORE PAPER MILLS LTD.,Suspended,INE924F01012
502407,NATHPULP,NATH PULP & PAPER MILLS LTD.,Delisted,INE776A01025
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Active,INE592A01026
502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Active,INE906D01014
502448,ROLLT,ROLLATAINERS LTD.,Active,INE927A01040
502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,Active,INE630A01024
502452,SHRVINDPPR,SHREE VINDHYA PAPER MILLS LTD.,Delisted,INE210D01011
502455,SIRPAPER,SIRPUR PAPER MILLS LTD.,Delisted,INE202C01010
502460,SOLIDCO,SOLID CONTAINERS LTD.,Active,INE134U01017
502465,SPECIAPP,SPECIALITY PAPERS LTD.,Suspended,INE260F01011
502473,RELSIND,RELSON INDIA LTD.,Suspended,NA
502512,DHAMSUGR,DHAMPUR SUGAR (KASHIPUR) LTD.,Suspended,INE735A01013
502520,VIDHAPA,VIDARBHA PAPER MILLS LTD.,Delisted,NA
502550,SHIVAPPR,SHIVA PAPER MILLS LTD.,Delisted,INE186D01013
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Active,INE688C01010
502577,PAMWPAP,PAMVI TISSUES LTD.,Delisted,NA
502587,NATHIND,Nath Industries Ltd,Active,INE777A01023
502589,VAPIPPR,VAPI PAPER MILLS LTD.,Active,INE464D01014
502595,KITPLY,KITPLY INDUSTRIES LTD.,Delisted,INE147B01019
502700,ARUNODAY,ARUNODAY MILLS LTD.,Delisted,INE469E01011
502722,BANSTEX,BANSWARA TEXTILE MILLS LTD.,Delisted,
502728,BELWSPG,BELWAL SPINNING MILLS LTD.,Delisted,NA
502742,SINTEX,SINTEX INDUSTRIES LTD.,Active,INE429C01035
502761,BLUBLND-B,Blue Blends (India) Ltd,Suspended,INE113O01014
502813,ZCUDDSPG,CUDDAPAH SPINNING MILLS LTD.,Delisted,NA
502817,DAWNMILL,DAWN MILLS CO.LTD.,Delisted,INE179E01016
502820,DCM,DCM LTD.,Active,INE498A01018
502823,DRBYTEX-B,DERBY TEXTILES LTD.,Delisted,NA
502850,ZGAEKWAR,GAEKWAR MILLS LTD.,Active,INE837X01027
502856,GNDHISP,GANDHIDHAM SPINNING & MANUFACTURING COMPANY LTD.,Delisted,NA
502865,FORBESCO,FORBES & COMPANY LTD.-$,Active,INE518A01013
502873,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Active,INE950C01014
502880,HINDSPG,HINDOOSTAN SPINNING & WEAVING MILLS LTD.,Delisted,INE066D01017
502893,UNITEDINT,UNITED INTERACTIVE LTD.,Active,INE706D01018
502901,JAMSHRI,Jamshri Realty Ltd-$,Active,INE462D01026
502920,KCTXL-B1,K.C.TEXTILES LTD.,Delisted,
502933,KATRSPG,KATARE SPINNING MILLS LTD.,Active,INE498G01015
502937,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,INE087A01019
502943,KHATAU,KHATAU MAKANJI SPG.& WVG.CO.LTD.,Delisted,NA
502954,LDTXL,L.D.TEXTILE INDUSTRIES LTD.,Delisted,NA
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Active,INE938C01019
502986,VTL,VARDHMAN TEXTILES LTD.,Active,INE825A01012
502991,MAHWRML,MAHESHWARI MILLS LTD.,Delisted,NA
502995,MALWACOTT,MALWA COTTON SPINNING MILLS LTD.,Delisted,INE272B01015
503001,MATUSTX,MATUSHREE TEXTILES LTD.,Delisted,NA
503015,MODERN,MODERN INDIA LTD.-$,Active,INE251D01023
503031,PENINLAND,PENINSULA LAND LTD.,Active,INE138A01028
503046,NAVSARI,NAVSARI COTTON & SILK MILLS LTD.,Delisted,NA
503092,PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,Active,INE909B01020
503100,PHOENIXLTD,The Phoenix Mills Ltd,Active,INE211B01039
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,INE182D01020
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,INE491N01016
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,INE750D01016
503169,RUBYMILLS,RUBY MILLS LTD.,Active,INE301D01026
503205,SHREERAM,SHREE RAM URBAN INFRASTRUCTURE LTD.,Suspended,INE164H01011
503229,SIMPLXREA,SIMPLEX REALTY LTD.,Active,INE167H01014
503243,SAMSPIN,SAMRAT SPINNERS LTD.,Delisted,NA
503297,SUPERSYN,SUPER SYNCOTEX (INDIA) LTD.,Suspended,INE542D01017
503301,SVDSIMI,SVADESHI MILLS CO.LTD.,Delisted,NA
503310,SWANENERGY,SWAN ENERGY LTD.,Active,INE665A01038
503349,VICTMILL,VICTORIA MILLS LTD.,Active,INE203D01016
503488,GIS,GIS LTD.-$,Delisted,INE820C01019
503622,ZSVTRADI,S.V.TRADING & AGENCIES LTD.,Active,INE404N01019
503624,ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,Active,INE406N01014
503626,KSHITIJ,KSHITIZ INVESTMENT LTD.,Active,NA
503628,ZDOLPINV,DOLPHIN INVESTMENTS LTD.,Delisted,NA
503630,SHELLIN,SHELL INFOTECH LTD.,Delisted,
503635,SALSAIN,SHREE SALASAR INVESTMENT LTD.,Active,INE315N01017
503637,DHANLEELA,DHANLEELA INVESTMENTS & TRADING COMPANY LTD.,Suspended,INE683D01027
503639,INDSOYA,INDSOYA LTD.,Active,INE314N01010
503641,ZODIACVEN,Zodiac Ventures Limited,Active,INE945J01027
503655,AEONIA,AEONIAN INVESTMENTS CO.LTD.,Delisted,INE421F01027
503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD.,Active,INE255E01030
503659,SW1,SW Investments Ltd,Active,INE948K01011
503660,SHETYLSDM,SHETTY LEASING (INDIA) LTD.,Delisted,NA
503663,TILAK,Tilak Ventures Ltd,Active,INE026L01022
503665,NEWCCRD,NEW CITY CREDIT & INVESTMENT LTD.,Delisted,NA
503666,ZMANOWIN,MANOWAY INVESTMENTS LTD.,Delisted,NA
503669,KKFIN,K K Fincorp Limited,Active,INE509J01013
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Active,INE130N01010
503673,CMMQ,CMM BROADCASTING NETWORK LTD.,Delisted,INE199B01028
503675,WAGEND,Wagend Infra Venture Limited,Active,INE786K01023
503677,ZLIGHTHS,LIGHT HOUSE INVESTMENTS LTD.,Delisted,NA
503679,GLMINEF,GOLDMINE FINTRADE LTD.,Delisted,NA
503681,ELCIDIN,ELCID INVESTMENTS LTD.,Active,INE927X01018
503683,ZRAIINVE,RAI INVESTMENTS LTD.,Delisted,NA
503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Suspended,INE828I01019
503689,HEALINV,HEALTHY INVESTMENTS LTD.,Active,INE160N01017
503691,SAHARA,SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,Active,INE479B01016
503693,SOLITIN,SOLITAIRE INVESTMENTS CO.LTD.,Suspended,INE416G01017
503695,COBALIN,COBAL INVESTMENTS CO.LTD.,Delisted,NA
503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,Active,INE475V01012
503699,GEODESIC,GEODESIC LTD.,Delisted,INE371D01029
503721,ZHARYCONDM,ZHARYCONDM,Delisted,NA
503722,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,INE629D01012
503723,ZAMBISLK,AMBIKA SILK MILLS LTD.,Delisted,NA
503728,BOMSILKDM,BOMBAY SILK MILLS LTD.,Delisted,NA
503738,GSLINDL,GSL (INDIA) LTD.,Delisted,NA
503744,GRWRENY,GARWARE NYLONS LTD.,Delisted,NA
503749,APR,APR LTD.,Delisted,INE193A01015
503772,MODWOOL,MODELLA WOOLLENS LTD.,Active,INE380D01012
503776,MODIPON,MODIPON LTD.,Active,INE170C01019
503780,NRC,NRC LTD.,Delisted,INE953C01018
503788,SHRUSYN,SHRUTI SYNTHETIC LTD.,Delisted,NA
503796,DIGJAM,DIGJAM LTD.,Delisted,INE471A01023
503800,SHREESYN,SHREE SYNTHETICS LTD.,Delisted,INE872B01012
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,Active,INE204C01024
503806,SRF,SRF LTD.,Active,INE647A01010
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,INE076B01028
503816,SWADPOL,SWADESHI POLYTEX LTD.,Active,INE243N01029
503823,BIRLATR,BIRLA TRANSASIA CARPETS LTD.,Suspended,INE646O01013
503830,KAREEMS,KAREEMS SILK INTERNATIONAL LTD.,Delisted,NA
503831,FOMEHOT,FOMENTO RESORTS & HOTELS LTD.,Delisted,INE241E01014
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Active,INE796C01011
503839,HAMSTAL,HAMCO STEELS & ALLOYS LTD.,Delisted,NA
503847,JAINSPN,JAIN SPINNERS LTD.,Delisted,NA
503857,SUPERSP,SIDDHARTHA SUPER SPINNING MILLS LTD.,Delisted,
